round,client_id,type,loss,accuracy
0,global,test,2.311311846160889,8.94
1,5,train_epoch_1,1.9279842246373495,34.333333333333336
1,5,train_epoch_2,0.9069152919451395,65.1
1,1,train_epoch_1,1.9234200404485067,39.13333333333333
1,1,train_epoch_2,0.9154385307629903,66.56666666666666
1,7,train_epoch_1,1.9036497824986776,36.63333333333333
1,7,train_epoch_2,0.9225969937642415,65.4
1,10,train_epoch_1,1.889499379793803,41.0
1,10,train_epoch_2,0.8627112175623576,68.03333333333333
1,12,train_epoch_1,1.9104724756876628,38.333333333333336
1,12,train_epoch_2,0.9108852834701539,65.4
1,19,train_epoch_1,1.919632614771525,38.53333333333333
1,19,train_epoch_2,0.9353261454900106,64.86666666666666
1,4,train_epoch_1,1.928726950009664,36.6
1,4,train_epoch_2,0.9540020785331726,63.8
1,6,train_epoch_1,1.9350195668538412,39.86666666666667
1,6,train_epoch_2,0.9110720952351888,66.13333333333334
1,17,train_epoch_1,1.9308495906194052,35.4
1,17,train_epoch_2,0.9260033305486043,65.16666666666667
1,2,train_epoch_1,1.9237579374313354,38.666666666666664
1,2,train_epoch_2,0.923613340695699,64.93333333333334
1,global,test,223.1798705078125,8.77
2,0,train_epoch_1,64.44020290311178,9.933333333333334
2,0,train_epoch_2,2.328123221715291,10.233333333333333
2,7,train_epoch_1,137.67087440427144,10.666666666666666
2,7,train_epoch_2,2.337207244237264,9.7
2,4,train_epoch_1,63.93495413525899,9.6
2,4,train_epoch_2,2.317081267674764,10.233333333333333
2,1,train_epoch_1,65.22348026720682,9.266666666666667
2,1,train_epoch_2,2.3172500247955323,11.266666666666667
2,3,train_epoch_1,122.14573654365539,10.0
2,3,train_epoch_2,2.3106102504730224,10.633333333333333
2,9,train_epoch_1,59.50602702204387,9.733333333333333
2,9,train_epoch_2,2.3407739086151125,9.666666666666666
2,17,train_epoch_1,56.28145705095927,9.666666666666666
2,17,train_epoch_2,2.3221795241038006,9.9
2,11,train_epoch_1,59.2713175500234,9.933333333333334
2,11,train_epoch_2,2.322191074371338,10.2
2,18,train_epoch_1,55.09124171129862,9.6
2,18,train_epoch_2,2.328718188603719,9.533333333333333
2,16,train_epoch_1,82.30311767514547,9.266666666666667
2,16,train_epoch_2,2.3233260650634766,10.133333333333333
2,global,test,396.33876337890626,11.63
3,10,train_epoch_1,1.1683426281401686e+17,10.233333333333333
3,10,train_epoch_2,2.3959599908192954,10.433333333333334
3,1,train_epoch_1,81903.04176165072,10.3
3,1,train_epoch_2,2.3583801975250243,9.5
3,18,train_epoch_1,452.80194285138447,10.0
3,18,train_epoch_2,2.3831601072947186,10.466666666666667
3,17,train_epoch_1,397.8587019144694,10.466666666666667
3,17,train_epoch_2,2.3252954470316567,10.833333333333334
3,4,train_epoch_1,383.95413917986554,9.6
3,4,train_epoch_2,2.3562981561024983,9.9
3,13,train_epoch_1,971.608258813858,9.466666666666667
3,13,train_epoch_2,2.3423392022450766,9.4
3,5,train_epoch_1,228.30151090367636,10.3
3,5,train_epoch_2,2.3567819277445476,9.633333333333333
3,14,train_epoch_1,2371.4182256132763,9.5
3,14,train_epoch_2,2.333121254603068,10.566666666666666
3,15,train_epoch_1,1283.4215185712178,9.333333333333334
3,15,train_epoch_2,2.328770960489909,9.466666666666667
3,6,train_epoch_1,44340.10444222387,10.566666666666666
3,6,train_epoch_2,2.3417333329518635,9.4
3,global,test,2251.663869921875,9.67
4,5,train_epoch_1,257635.83703837713,10.266666666666667
4,5,train_epoch_2,2.3383363189697266,9.8
4,10,train_epoch_1,nan,10.033333333333333
4,10,train_epoch_2,nan,10.4
4,9,train_epoch_1,1825443.7984490898,10.033333333333333
4,9,train_epoch_2,2.337709128697713,9.8
4,2,train_epoch_1,nan,9.633333333333333
4,2,train_epoch_2,nan,9.466666666666667
4,12,train_epoch_1,3940.8376975714364,10.0
4,12,train_epoch_2,2.3736083927154543,9.733333333333333
4,16,train_epoch_1,nan,10.133333333333333
4,16,train_epoch_2,nan,9.9
4,6,train_epoch_1,nan,10.766666666666667
4,6,train_epoch_2,nan,11.066666666666666
4,1,train_epoch_1,53831.862268276214,9.3
4,1,train_epoch_2,2.317978883743286,9.8
4,13,train_epoch_1,64111.24812797674,9.866666666666667
4,13,train_epoch_2,2.315364684422811,10.7
4,18,train_epoch_1,nan,9.4
4,18,train_epoch_2,nan,8.533333333333333
4,global,test,nan,10.0
5,11,train_epoch_1,nan,10.4
5,11,train_epoch_2,nan,10.4
5,16,train_epoch_1,nan,9.9
5,16,train_epoch_2,nan,9.9
5,17,train_epoch_1,nan,10.566666666666666
5,17,train_epoch_2,nan,10.566666666666666
5,8,train_epoch_1,nan,10.333333333333334
5,8,train_epoch_2,nan,10.333333333333334
5,4,train_epoch_1,nan,9.9
5,4,train_epoch_2,nan,9.9
5,12,train_epoch_1,nan,10.133333333333333
5,12,train_epoch_2,nan,10.133333333333333
5,7,train_epoch_1,nan,10.033333333333333
5,7,train_epoch_2,nan,10.033333333333333
5,2,train_epoch_1,nan,9.466666666666667
5,2,train_epoch_2,nan,9.466666666666667
5,3,train_epoch_1,nan,10.533333333333333
5,3,train_epoch_2,nan,10.533333333333333
5,1,train_epoch_1,nan,9.366666666666667
5,1,train_epoch_2,nan,9.366666666666667
5,global,test,nan,10.0
